#Digilent WaveForms Curve Tracer Trace
#Type:Diode
#Frequency:10 kHz
#RAnode:10 kOhm
#Resolution:
#Vce:3.671268633 mV
#Ic:367.6998899 nA
#Vbe:0 V
#Ib:0 A
V (V),I (A),Vra (V)
-4.122334822883043,-5.024950952723143e-06,-4.36
-4.130595177308095,-5.024950952723143e-06,-4.37
-4.142526800366504,-5.116875925190677e-06,-4.38
-4.151704971949895,-5.208800897658212e-06,-4.39
-4.159965326374947,-5.208800897658212e-06,-4.4
-4.169143497958339,-5.300725870125747e-06,-4.41
-4.181075121016748,-5.208800897658212e-06,-4.42
-4.1893354754418,-5.208800897658212e-06,-4.43
-4.198513647025191,-5.208800897658212e-06,-4.44
-4.207691818608582,-5.300725870125747e-06,-4.45
-4.217787807350313,-5.392650842593282e-06,-4.46
-4.226048161775365,-5.300725870125747e-06,-4.47
-4.236144150517096,-5.208800897658212e-06,-4.48
-4.247157956417166,-5.116875925190677e-06,-4.49
-4.257253945158896,-5.116875925190677e-06,-4.5
-4.266432116742287,-5.300725870125747e-06,-4.51
-4.27469247116734,-5.392650842593282e-06,-4.52
-4.285706277067409,-5.300725870125747e-06,-4.53
-4.294884448650801,-5.208800897658212e-06,-4.54
-4.304980437392531,-5.208800897658212e-06,-4.55
-4.314158608975922,-5.208800897658212e-06,-4.56
-4.324254597717653,-5.300725870125747e-06,-4.57
-4.333432769301044,-5.392650842593282e-06,-4.58
-4.344446575201114,-5.484575815060816e-06,-4.59
-4.353624746784505,-5.300725870125747e-06,-4.6
-4.362802918367897,-5.392650842593282e-06,-4.61
-4.371981089951288,-5.392650842593282e-06,-4.62
-4.381159261534679,-5.392650842593282e-06,-4.63
-4.390337433118071,-5.576500787528351e-06,-4.64
-4.400433421859801,-5.668425759995886e-06,-4.65
-4.410529410601532,-5.576500787528351e-06,-4.66
-4.419707582184923,-5.576500787528351e-06,-4.67
-4.428885753768315,-5.576500787528351e-06,-4.68
-4.438981742510045,-5.668425759995886e-06,-4.69
-4.449995548410115,-5.760350732463421e-06,-4.7
-4.458255902835167,-5.576500787528351e-06,-4.71
-4.467434074418558,-5.576500787528351e-06,-4.72
-4.478447880318628,-5.668425759995886e-06,-4.73
-4.48670823474368,-5.576500787528351e-06,-4.74
-4.496804223485411,-5.576500787528351e-06,-4.75
-4.505982395068802,-5.668425759995886e-06,-4.76
-4.515160566652193,-5.760350732463421e-06,-4.77
-4.525256555393923,-5.760350732463421e-06,-4.78
-4.534434726977315,-5.668425759995886e-06,-4.79
-4.545448532877385,-5.760350732463421e-06,-4.8
-4.554626704460776,-5.852275704930955e-06,-4.81
-4.562887058885829,-5.852275704930955e-06,-4.82
-4.57206523046922,-5.94420067739849e-06,-4.83
-4.583079036369289,-5.94420067739849e-06,-4.84
-4.591339390794341,-5.94420067739849e-06,-4.85
-4.600517562377733,-5.852275704930955e-06,-4.86
-4.609695733961124,-5.94420067739849e-06,-4.87
-4.620709539861194,-6.036125649866025e-06,-4.88
